Codice Univoco Submisura;Regione;stato di avanzamento;Descrizione Regione;missione;Descrizione Submisura;progetto;in gara;aggiudicato;importo;progetto_n;in_gara_n;aggiudicato_n;projects_n;importo_procapite;progetto_procapite;in_gara_procapite;aggiudicato_procapite;popolazione
M4C1I1.01.00;001;progetto;PIEMONTE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);108288888;0;0;108288888;81;0;0;81;25.535399515555792;25.535399515555792;0;0;4240736
M4C1I1.01.00;009;progetto;TOSCANA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);92983465;0;0;92983465;72;0;0;72;25.466884150536597;25.466884150536597;0;0;3651152
M4C1I1.01.00;001;in gara;PIEMONTE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;50079617;0;50079617;0;29;0;29;11.809180529040242;0;11.809180529040242;0;4240736
M4C1I1.01.00;018;aggiudicato;CALABRIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;20722999;20722999;0;0;15;15;11.254547873784826;0;0;11.254547873784826;1841300
M4C1I1.01.00;018;in gara;CALABRIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;44371701;0;44371701;0;38;0;38;24.09802910986803;0;24.09802910986803;0;1841300
M4C1I1.01.00;018;progetto;CALABRIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);175583353;0;0;175583353;160;0;0;160;95.35836256992343;95.35836256992343;0;0;1841300
M4C1I1.01.00;016;progetto;PUGLIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);246257174;0;0;246257174;139;0;0;139;63.12907385360942;63.12907385360942;0;0;3900852
M4C1I1.01.00;003;aggiudicato;LOMBARDIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;60629284;60629284;0;0;33;33;6.092941008821252;0;0;6.092941008821252;9950742
M4C1I1.01.00;015;in gara;CAMPANIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;111381433;0;111381433;0;76;0;76;19.917372578647843;0;19.917372578647843;0;5592175
M4C1I1.01.00;001;aggiudicato;PIEMONTE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;24426899;24426899;0;0;17;17;5.760061225221282;0;0;5.760061225221282;4240736
M4C1I1.01.00;011;aggiudicato;MARCHE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;30070192;30070192;0;0;14;14;20.30618588516375;0;0;20.30618588516375;1480839
M4C1I1.01.00;006;progetto;FRIULI-VENEZIA GIULIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);31983366;0;0;31983366;29;0;0;29;26.827384202699065;26.827384202699065;0;0;1192191
M4C1I1.01.00;013;in gara;ABRUZZO;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;64501429;0;64501429;0;42;0;42;50.794126124139666;0;50.794126124139666;0;1269860
M4C1I1.01.00;006;in gara;FRIULI-VENEZIA GIULIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;14365767;0;14365767;0;13;0;13;12.049887140567241;0;12.049887140567241;0;1192191
M4C1I1.01.00;020;in gara;SARDEGNA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;13035824;0;13035824;0;11;0;11;8.27656651183344;0;8.27656651183344;0;1575028
M4C1I1.01.00;009;in gara;TOSCANA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;41540541;0;41540541;0;35;0;35;11.377379249069882;0;11.377379249069882;0;3651152
M4C1I1.01.00;017;aggiudicato;BASILICATA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;4924669;4924669;0;0;7;7;9.17653295668199;0;0;9.17653295668199;536659
M4C1I1.01.00;003;in gara;LOMBARDIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;89258026;0;89258026;0;52;0;52;8.969986961776318;0;8.969986961776318;0;9950742
M4C1I1.01.00;011;progetto;MARCHE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);64918393;0;0;64918393;51;0;0;51;43.838927121719514;43.838927121719514;0;0;1480839
M4C1I1.01.00;013;progetto;ABRUZZO;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);112074815;0;0;112074815;90;0;0;90;88.25761501267856;88.25761501267856;0;0;1269860
M4C1I1.01.00;013;aggiudicato;ABRUZZO;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;30194921.5;30194921.5;0;0;19;19;23.778149953538186;0;0;23.778149953538186;1269860
M4C1I1.01.00;016;in gara;PUGLIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;71355786;0;71355786;0;37;0;37;18.292359207680782;0;18.292359207680782;0;3900852
M4C1I1.01.00;009;aggiudicato;TOSCANA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;38470762;38470762;0;0;24;24;10.53660926743121;0;0;10.53660926743121;3651152
M4C1I1.01.00;020;aggiudicato;SARDEGNA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;14622750;14622750;0;0;11;11;9.2841206632517;0;0;9.2841206632517;1575028
M4C1I1.01.00;005;aggiudicato;VENETO;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;56892537;56892537;0;0;35;35;11.758900785056094;0;0;11.758900785056094;4838253
M4C1I1.01.00;017;in gara;BASILICATA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;12571388;0;12571388;0;14;0;14;23.425281230725655;0;23.425281230725655;0;536659
M4C1I1.01.00;005;in gara;VENETO;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;48355900;0;48355900;0;29;0;29;9.994495947194164;0;9.994495947194164;0;4838253
M4C1I1.01.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);63494718;0;0;63494718;35;0;0;35;59.04744182413186;59.04744182413186;0;0;1075317
M4C1I1.01.00;007;aggiudicato;LIGURIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;17331756;17331756;0;0;9;9;11.534326617969631;0;0;11.534326617969631;1502624
M4C1I1.01.00;007;in gara;LIGURIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;22872491;0;22872491;0;12;0;12;15.221699506995762;0;15.221699506995762;0;1502624
M4C1I1.01.00;016;aggiudicato;PUGLIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;26297800;26297800;0;0;12;12;6.74155287101382;0;0;6.74155287101382;3900852
M4C1I1.01.00;014;progetto;MOLISE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);36263343;0;0;36263343;37;0;0;37;125.11503933204527;125.11503933204527;0;0;289840
M4C1I1.01.00;019;aggiudicato;SICILIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;26552567;26552567;0;0;15;15;5.529462417451337;0;0;5.529462417451337;4802016
M4C1I1.01.00;010;aggiudicato;UMBRIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;10997869;10997869;0;0;7;7;12.876001156723103;0;0;12.876001156723103;854137
M4C1I1.01.00;007;progetto;LIGURIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);54993804;0;0;54993804;40;0;0;40;36.59851300125647;36.59851300125647;0;0;1502624
M4C1I1.01.00;014;in gara;MOLISE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;23440965;0;23440965;0;19;0;19;80.87553477780844;0;80.87553477780844;0;289840
M4C1I1.01.00;004;in gara;TRENTINO ALTO ADIGE / SÜDTIROL;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;44245103;0;44245103;0;17;0;17;41.14610203316789;0;41.14610203316789;0;1075317
M4C1I1.01.00;012;in gara;LAZIO;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;35594707;0;35594707;0;28;0;28;6.236903533696203;0;6.236903533696203;0;5707112
M4C1I1.01.00;004;aggiudicato;TRENTINO ALTO ADIGE / SÜDTIROL;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;19582692;19582692;0;0;13;13;18.211087521168178;0;0;18.211087521168178;1075317
M4C1I1.01.00;015;aggiudicato;CAMPANIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;28637837;28637837;0;0;21;21;5.1210552244877885;0;0;5.1210552244877885;5592175
M4C1I1.01.00;006;aggiudicato;FRIULI-VENEZIA GIULIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;14108835;14108835;0;0;8;8;11.834374693316759;0;0;11.834374693316759;1192191
M4C1I1.01.00;010;in gara;UMBRIA;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;7341100;0;7341100;0;7;0;7;8.594757047171589;0;8.594757047171589;0;854137
M4C1I1.01.00;012;aggiudicato;LAZIO;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;17817757;17817757;0;0;13;13;3.1220268675294967;0;0;3.1220268675294967;5707112
M4C1I1.01.00;014;aggiudicato;MOLISE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;1930000;1930000;0;0;2;2;6.658846260005521;0;0;6.658846260005521;289840
M4C1I1.01.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);1597100;0;0;1597100;4;0;0;4;12.989305030295636;12.989305030295636;0;0;122955
M4C1I1.01.00;002;aggiudicato;VALLE D'AOSTA / VALLÉE D'AOSTE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;0;614853;614853;0;0;1;1;5.000634378431133;0;0;5.000634378431133;122955
M4C1I1.01.00;002;in gara;VALLE D'AOSTA / VALLÉE D'AOSTE;M4;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia (M4C1I1.01.00);0;649810;0;649810;0;1;0;1;5.284941645317392;0;5.284941645317392;0;122955
M4C1I1.02.00;018;progetto;CALABRIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);25217596;0;0;25217596;67;0;0;67;13.695539021343617;13.695539021343617;0;0;1841300
M4C1I1.02.00;003;progetto;LOMBARDIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);52255301;0;0;52255301;72;0;0;72;5.251397433477825;5.251397433477825;0;0;9950742
M4C1I1.02.00;015;progetto;CAMPANIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);43420283;0;0;43420283;95;0;0;95;7.764471426591621;7.764471426591621;0;0;5592175
M4C1I1.02.00;003;in gara;LOMBARDIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;10413099;0;10413099;0;18;0;18;1.0464645752045425;0;1.0464645752045425;0;9950742
M4C1I1.02.00;005;progetto;VENETO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);27099564;0;0;27099564;50;0;0;50;5.60110519230805;5.60110519230805;0;0;4838253
M4C1I1.02.00;005;aggiudicato;VENETO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;3528927;3528927;0;0;7;7;0.729380418923938;0;0;0.729380418923938;4838253
M4C1I1.02.00;016;progetto;PUGLIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);28723132;0;0;28723132;63;0;0;63;7.363297043825297;7.363297043825297;0;0;3900852
M4C1I1.02.00;008;progetto;EMILIA-ROMAGNA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);27545055;0;0;27545055;51;0;0;51;6.222158747068227;6.222158747068227;0;0;4426929
M4C1I1.02.00;001;progetto;PIEMONTE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);21052593;0;0;21052593;40;0;0;40;4.964372457988425;4.964372457988425;0;0;4240736
M4C1I1.02.00;005;in gara;VENETO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;7289198;0;7289198;0;14;0;14;1.5065764440181197;0;1.5065764440181197;0;4838253
M4C1I1.02.00;020;aggiudicato;SARDEGNA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;393510;393510;0;0;2;2;0.2498431773911321;0;0;0.2498431773911321;1575028
M4C1I1.02.00;019;progetto;SICILIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);13839594;0;0;13839594;34;0;0;34;2.882038293916555;2.882038293916555;0;0;4802016
M4C1I1.02.00;016;in gara;PUGLIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;3938694;0;3938694;0;10;0;10;1.0097009576369471;0;1.0097009576369471;0;3900852
M4C1I1.02.00;006;aggiudicato;FRIULI-VENEZIA GIULIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;2036000;2036000;0;0;2;2;1.7077800453115315;0;0;1.7077800453115315;1192191
M4C1I1.02.00;012;progetto;LAZIO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);24790046;0;0;24790046;57;0;0;57;4.343711144971397;4.343711144971397;0;0;5707112
M4C1I1.02.00;012;in gara;LAZIO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;2401638;0;2401638;0;6;0;6;0.4208149410770281;0;0.4208149410770281;0;5707112
M4C1I1.02.00;017;in gara;BASILICATA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;2172893;0;2172893;0;5;0;5;4.048926785910607;0;4.048926785910607;0;536659
M4C1I1.02.00;011;progetto;MARCHE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);6631099;0;0;6631099;15;0;0;15;4.477933792937653;4.477933792937653;0;0;1480839
M4C1I1.02.00;020;progetto;SARDEGNA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);9963701;0;0;9963701;20;0;0;20;6.326046902023329;6.326046902023329;0;0;1575028
M4C1I1.02.00;015;in gara;CAMPANIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;4781543;0;4781543;0;9;0;9;0.8550417324207487;0;0.8550417324207487;0;5592175
M4C1I1.02.00;013;progetto;ABRUZZO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);13694705;0;0;13694705;36;0;0;36;10.78442111728852;10.78442111728852;0;0;1269860
M4C1I1.02.00;009;progetto;TOSCANA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);10559937;0;0;10559937;22;0;0;22;2.8922205922952537;2.8922205922952537;0;0;3651152
M4C1I1.02.00;010;progetto;UMBRIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);6464579;0;0;6464579;15;0;0;15;7.568550478436129;7.568550478436129;0;0;854137
M4C1I1.02.00;009;in gara;TOSCANA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;5518373;0;5518373;0;11;0;11;1.5114059891234328;0;1.5114059891234328;0;3651152
M4C1I1.02.00;011;in gara;MARCHE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;2623735;0;2623735;0;4;0;4;1.771789505813934;0;1.771789505813934;0;1480839
M4C1I1.02.00;019;in gara;SICILIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;3698128;0;3698128;0;8;0;8;0.7701198829824807;0;0.7701198829824807;0;4802016
M4C1I1.02.00;008;in gara;EMILIA-ROMAGNA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;12302674;0;12302674;0;17;0;17;2.7790538316742825;0;2.7790538316742825;0;4426929
M4C1I1.02.00;013;in gara;ABRUZZO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;3580853;0;3580853;0;10;0;10;2.8198801442678723;0;2.8198801442678723;0;1269860
M4C1I1.02.00;004;in gara;TRENTINO ALTO ADIGE / SÜDTIROL;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;3183283;0;3183283;0;2;0;2;2.9603205380366906;0;2.9603205380366906;0;1075317
M4C1I1.02.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);625275;0;0;625275;1;0;0;1;5.085397096498719;5.085397096498719;0;0;122955
M4C1I1.02.00;006;progetto;FRIULI-VENEZIA GIULIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);4100704;0;0;4100704;5;0;0;5;3.439636769611581;3.439636769611581;0;0;1192191
M4C1I1.02.00;010;in gara;UMBRIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;3473703;0;3473703;0;6;0;6;4.066915494821089;0;4.066915494821089;0;854137
M4C1I1.02.00;017;progetto;BASILICATA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);7321919;0;0;7321919;19;0;0;19;13.64352223665307;13.64352223665307;0;0;536659
M4C1I1.02.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);3792009;0;0;3792009;9;0;0;9;3.5264103515521468;3.5264103515521468;0;0;1075317
M4C1I1.02.00;018;in gara;CALABRIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;3097205;0;3097205;0;9;0;9;1.6820751642861023;0;1.6820751642861023;0;1841300
M4C1I1.02.00;014;progetto;MOLISE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);1878428;0;0;1878428;5;0;0;5;6.48091360750759;6.48091360750759;0;0;289840
M4C1I1.02.00;001;aggiudicato;PIEMONTE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;3003000;3003000;0;0;6;6;0.70813179599013;0;0;0.70813179599013;4240736
M4C1I1.02.00;001;in gara;PIEMONTE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;5480597;0;5480597;0;11;0;11;1.2923692962730997;0;1.2923692962730997;0;4240736
M4C1I1.02.00;007;progetto;LIGURIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);2298753;0;0;2298753;9;0;0;9;1.5298258246906744;1.5298258246906744;0;0;1502624
M4C1I1.02.00;009;aggiudicato;TOSCANA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;2077065;2077065;0;0;4;4;0.5688793564332573;0;0;0.5688793564332573;3651152
M4C1I1.02.00;008;aggiudicato;EMILIA-ROMAGNA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;5497521;5497521;0;0;11;11;1.2418362706969097;0;0;1.2418362706969097;4426929
M4C1I1.02.00;007;aggiudicato;LIGURIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;215000;215000;0;0;1;1;0.14308303341354855;0;0;0.14308303341354855;1502624
M4C1I1.02.00;018;aggiudicato;CALABRIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;1522714;1522714;0;0;4;4;0.8269776788138815;0;0;0.8269776788138815;1841300
M4C1I1.02.00;003;aggiudicato;LOMBARDIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;14723230;14723230;0;0;14;14;1.479611269189775;0;0;1.479611269189775;9950742
M4C1I1.02.00;013;aggiudicato;ABRUZZO;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;4562396;4562396;0;0;8;8;3.5928338557006283;0;0;3.5928338557006283;1269860
M4C1I1.02.00;020;in gara;SARDEGNA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;240000;0;240000;0;1;0;1;0.15237824343440243;0;0.15237824343440243;0;1575028
M4C1I1.02.00;017;aggiudicato;BASILICATA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;200000;200000;0;0;1;1;0.3726761313981504;0;0;0.3726761313981504;536659
M4C1I1.02.00;014;in gara;MOLISE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;1268030;0;1268030;0;2;0;2;4.3749309964118135;0;4.3749309964118135;0;289840
M4C1I1.02.00;007;in gara;LIGURIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;651090;0;651090;0;2;0;2;0.4333020103498946;0;0.4333020103498946;0;1502624
M4C1I1.02.00;004;aggiudicato;TRENTINO ALTO ADIGE / SÜDTIROL;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;1133021;1133021;0;0;3;3;1.0536623153916473;0;0;1.0536623153916473;1075317
M4C1I1.02.00;015;aggiudicato;CAMPANIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;947296;947296;0;0;2;2;0.16939670164113246;0;0;0.16939670164113246;5592175
M4C1I1.02.00;016;aggiudicato;PUGLIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;2467933;2467933;0;0;5;5;0.6326651203378134;0;0;0.6326651203378134;3900852
M4C1I1.02.00;006;in gara;FRIULI-VENEZIA GIULIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;1025000;0;1025000;0;2;0;2;0.8597615650512376;0;0.8597615650512376;0;1192191
M4C1I1.02.00;011;aggiudicato;MARCHE;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;550000;550000;0;0;1;1;0.371411071696518;0;0;0.371411071696518;1480839
M4C1I1.02.00;019;aggiudicato;SICILIA;M4;Piano di estensione del tempo pieno (M4C1I1.02.00);0;0;1112950;1112950;0;0;2;2;0.23176724109207467;0;0;0.23176724109207467;4802016
